Number of CPU cores: 64
Seed for process 61172: 644126117
Seed for process 61169: 644126113
Seed for process 61169: 644126116
Seed for process 61177: 644126123
Seed for process 61177: 644126125
Seed for process 61177: 644126125
Seed for process 61184: 644126132
Seed for process 61208: 644126167
Seed for process 61176: 644126122
Seed for process 61176: 644126142
Seed for process 61225: 644126189
Seed for process 61175: 644126121
Seed for process 61175: 644126125
Seed for process 61175: 644126142
Seed for process 61224: 644126190
Seed for process 61191: 644126140
Seed for process 61191: 644126143
Seed for process 61191: 644126159
Seed for process 61186: 644126134
Seed for process 61164: 644126107
Seed for process 61164: 644126111
Seed for process 61178: 644126124
Seed for process 61178: 644126128
Seed for process 61166: 644126110
Seed for process 61188: 644126136
Seed for process 61174: 644126119
Seed for process 61196: 644126155
Seed for process 61167: 644126111
Seed for process 61167: 644126128
Seed for process 61202: 644126156
Seed for process 61202: 644126159
Seed for process 61202: 644126159
Seed for process 61202: 644126163
Seed for process 61216: 644126177
Seed for process 61201: 644126155
Seed for process 61218: 644126179
Seed for process 61165: 644126108
Seed for process 61165: 644126128
Seed for process 61192: 644126149
Seed for process 61222: 644126185
Seed for process 61199: 644126160
Seed for process 61199: 644126162
Seed for process 61199: 644126163
Seed for process 61220: 644126183
Seed for process 61197: 644126149
Seed for process 61170: 644126114
Seed for process 61170: 644126134
Seed for process 61195: 644126146
Seed for process 61195: 644126149
Seed for process 61163: 644126106
Seed for process 61205: 644126162
Seed for process 61205: 644126164
Seed for process 61190: 644126139
Seed for process 61182: 644126129
Seed for process 61198: 644126158
Seed for process 61171: 644126116
Seed for process 61171: 644126119
Seed for process 61213: 644126173
Seed for process 61173: 644126118
Seed for process 61179: 644126125
Seed for process 61179: 644126129
Seed for process 61168: 644126112
Seed for process 61168: 644126129
Seed for process 61211: 644126171
0.14763552479815456
